audiocap_id,youtube_id,start_time,style_caption
23071,8vuOH9dLj8I,40,Train horn blares like an alarm clock on steroids!
23070,8vrHQLxSyEk,30,"Boat speeds up, racing towards punchlines."
23077,8w0a0YDl0Gw,30,Light rain pitter-patters a rooftop drum solo.
23076,8w-qOCt1W5Q,280,Barking dog sings backup for music track.
23075,8vweevc0rnQ,30,Wind's microphone assault- nature's punk rock!
23074,8vweb4DZr1k,30,Rumbling background joins diverse vocal ensemble.
59547,VCdBtTEahHM,13,Siren screams like it's late for an emergency pizza delivery.
59540,VCIpxDqO3rI,130,"Woman's laughter and rustling, like she's smuggling giggle leaves."
29127,BuOLEK1DJnk,30,Tiny human presents TED Talk for toddlers.
49309,OGp6FTJOn-Y,40,"Car engine revs with squealing tires, guy tries to steal spotlight."
58420,UPfgjDKKbjM,0,"Bells jingle, cowbells audition for a bovine rock band."
29120,BuEEmIlr_vA,30,"Pigeons coo, flap wings, preparing for rooftop dance-off."
31218,D0rDxYrY0Ac,30,Angelic choir disrupted by baby's tearful solo performance.
66247,ZpXY0r1j0dc,30,"Rustling, water pouring, faucet's indoor waterfall impression."
22877,8pY4qosFRa0,80,Animal sound orchestra backs up chatty lady vocalist.
78644,hmzFLQdsMUc,40,Miniature philosopher shares their tiny wisdom.
66246,ZpWOsnApvR0,30,Wind and waves compete in nature's sound slam poetry.
31215,D0jxfS0Rq0M,26,"Hushed speech, farm critters chat, equestrian gossip columnist arrives."
63351,XpZrpY3chNI,20,Large vehicle narrated by mumbling background commentators.
79518,iO2_AjaVyno,30,Secret agents exchange muffled banter and chuckles.
67784,_vr4bFNlzGg,70,Woman speaks while crafting the perfect paper crumble ASMR.
34538,EqVUWVH8DOg,90,Tapping tap dance duet with vocal accompaniment.
67780,_vZeLCJItYc,30,Man hisses like a snake to spice up conversation.
34532,EqIdSkQg8Qk,20,Race car revs engine in attempt to impress speed-dating crowd.
34533,EqKWXPOLUdQ,0,Clicks and stuff raining on surfaces: chaos at the button factory.
34531,EqGYtGjMOhQ,30,Train hums soothing lullaby with an occasional squeal solo.
49303,OGRkDIBZt6I,280,"Plastic clanks, drill revs up, followed by snap-crackle-pop finale."
65319,ZCLg2BD5r7o,240,Keyboard chatterbox followed by human speech cameo.
72022,cz2t_skXISw,90,"Woman speaks, then duets with her humming sewing machine pal."
94327,tTePTFQV52M,30,Pig's oink symphony accompanied by shuffle dancing mystery guest. 
49302,OGKreg8XXFQ,10,"Engine imitates DJ, drops the beat with beeping remix. "
92539,s5dic_sbcLs,80,"Man speaks, engine vying to become the next Car Idol. "
24087,9R6Q1rrfKHw,0,Train passes with honks like it's running late to a party. 
24086,9R65rxs492w,130,"Outdoor group gabfest, nature's conference call. "
74109,eUY5brdsZDs,30,Rumbling machine scrape-dances with the ground. 
33277,E7OlXT3jpfU,30,Man serenades audience through romantic microphone whispers. 
57908,U3Y4cXxKG9s,70,Humming background band with squeaky vocals and knocking percussion. 
20693,7kIr-1KGE3k,30,Woman's motivational speech turns microphone into cheerleader. 
61782,WkBK6vgD5AU,20,Duo chats with hissing sidekick and distant background drummer. 
61780,Wk8gnkM0qbQ,50,Engines vibrate harmoniously as man sings lead vocals. 
68179,aByChd13yEA,250,Yelling man joins tire screeching symphony while engine revs its heart out.
37774,GrA4l4JREh4,30,"Car zooms past, sounding like a caffeinated squirrel racing."
22388,8ajbfhrkExA,20,"Bird chirps, preparing for American Idol audition."
22389,8amhWKQqDB8,10,"Gunshot rings, popcorn's edgy cousin."
22382,8a_qeFOynzI,30,"Woman speaks, verbal queen steals the spotlight."
22383,8aaPvvsYM_I,14,"Horns honk, human chatter creates urban symphony."
22380,8aPdMyYaBVE,29,"Cat meows, woman speaks - inter-species gossip time."
22381,8aWYTry1V4s,160,"Excited teens chat, surprise burp guest stars."
22386,8ae0RYa98sQ,280,"Man speaks, audience claps - the human seal of approval."
22387,8ahG8L9Gggs,90,"Power tool's life journey: rev, slow, retire."
22384,8ab4MC1nMFE,30,"Birds coo, wings flap - aerial acrobatics show."
22385,8adVeI-MI-I,11,"Man speaks, door declares 'mic drop' moment."
38668,HOacgi29_nE,30,Siren wails - a cop car's favorite song.
72029,czEzB75Q7wg,30,Geese approach; humans: Honk if you're chatty!
50697,PA1g3dH2jME,30,Loud vibration revs up for sonic DJ set.
50691,P9jVasiPalY,20,Whistling noise wonders why birds get all the credit.
23381,94rJ6d6WGfk,30,Young woman's vocal debut: a symphony of syllables.
23380,94oxhl9o4zc,0,Siren leads the vehicular parade down Main Street. 
23383,94tNK6FIFuw,110,Fitness chatter: gossip burning more calories than exercise. 
24769,9nbbdmJMuZQ,0,Beeps playing musical chairs in a single-file line. 
23385,94xxwvmrDxo,20,Bell-ticking duet: grandfather clock's hidden talent. 
23384,94u-_LKMmO8,210,"Train horn takes the stage, crossing bells sing backup. "
23387,95-qhO7FkAI,40,Giggles sparked by animal impression competition. 
23386,94zmM84xTWk,30,Man speaks: verbal knight of the round table. 
24762,9nQRfADA6pk,40,Toilet flushes: aquatic ballet followed by tap-dancing door. 
24763,9nSEnF5glEA,370,Hissing Olympics: world record attempt in progress. 
24760,9nHcGXONHn0,30,Loud crowd preps for murmuring choir performance. 
24761,9nI8_T1hIT8,19,Hissing sound levels up to boss mode. 
24766,9nVCuWOE8AU,30,Male voice enters the narration Olympics. 
24767,9nWgidvdzcc,180,Church bell's overzealous audition for Broadway. 
24764,9nTVKy6Xgws,30,Man commentates on the latest wind fashion trends. 
24765,9nUZk9GehAI,30,Woman's speech: verbal victory lap. 
22030,8QbKHqMJgsY,480,"Bell rings, humans chat, motor hums - multitasking maestro. "
22031,8QcJG4dOP-k,470,Sewing machine races chatty human backdrop. 
22032,8Qch8dx1Vmg,30,"Vehicle decelerates, accelerates - car impersonates rollercoaster ride. "
22033,8Qd-4VM9Ox0,50,Woman speaks while baby sneezes - bless this conversation!
22034,8QeQo0yjX3w,30,"Horses tap dance to aerobic workout, with heavy breathing."
22035,8QelRJ7ZLNs,30,"An orchestra of robot crickets clicks, vibrates, and ticks."
22036,8Qex9-vj7h0,70,Person giving TED talk invaded by bee conference.
22037,8QhPrSgyHDc,30,Ghostly music whispers from your neighbor's wall.
22038,8Qk7gzc01ok,190,Thunderstorm DJs with scared guy's voice drops.
22039,8QmHwt3t2Ww,30,Man talks to his own echo in a cave.
207,-4i8PM8TZSU,30,Female ASMR artist whispers life-changing wisdom.
35665,FYVB-Vmylmk,50,Office symphony: typing keyboards & male narration.
35667,FYZYktcA4M4,30,"Baby whines, mom translates baby language."
35661,FYKxY0WPEX0,14,"Urban cacophony: horns, sirens, and radio announcements."
35660,FYBgDwXwerg,190,"Poltergeist party: objects dropping, ghostly beeping."
73055,dgnWKrBl4OQ,150,Man accidentally steps on bark-to-growl dog translator.
73057,dgvbyxl1XUA,370,"Wind, water splashing & couple chats outdoors."
33537,EH3Pqigw3hc,40,Invasive mic discovers the source of snoring.
73051,dgeMrhoYKLs,10,"Guys' night with laughs, banging, and sheep guest star."
73053,dgk7voLDW5Q,0,Morning birds invite man for chat-show interview.
99191,xBCTTYmGPlo,40,A car engine starts a cricket choir performance.
31968,DQRQTJqPYe8,140,Fast and furious vehicles organize a race in town.
31962,DQJwCqR08Tg,170,Sound of ninja bees approaching and retreating.
31966,DQO-cHNwdjs,40,"Woodland concert: thumps, bird tunes, animal solos."
36840,GFQnh84kNwU,90,"Train horns, rattling tracks & windy microphone duet."
55318,SGiOjt8ot6M,330,Beeping Morse code: Why did the car cross the road?
56662,TDAodr9RzOs,80,Laughing man with hidden snoring roommate accompaniment.
57876,U1yYsLkoVVo,230,Splish-splash chatting man takes a bath. 
56661,TD5y9F9_-z0,0,Approaching train auditions for the horn section.
98431,wbGGdku86YA,30,A suspenseful clock ticking at snail's pace. 
98430,wbCWqFuuyAc,20,Racecar show-off displaying impressive gear-shift skills. 
98435,wbIx1QVYCA0,30,Culinary artists create symphony with pots and chit-chat. 
98436,wbMK-ukzrBg,90,Wind summoning jet engine to life. 
53624,R8MM1X-WC6w,0,"Keys jingling anthem, crying toddler ad-libs with dad solo. "
100938,y_Cz8TL8m3k,60,Wild-West action movie scene with yells and gunshots. 
4608,0q9MaxjPioU,30,Engine starts rumbling in stomach-growl competition. 
4609,0q9MmzNS2_o,1,Squeaky motor attracts chatty crowd. 
4606,0q8_JmzS3iI,30,Motorboat engine drowns out gossiping ladies and a baby. 
4607,0q8lKEbzVcI,490,Baby goat joins life discussion panel with man.
4604,0q318QSI80U,3,"Male sneezes, laughs like he just heard the funniest joke of the century."
100932,yZpTj9YT-IQ,30,"A man speaking into a mic, sounding like a robot with stage fright."
4602,0pzfOrrOopk,30,A large motor vehicle and a man's voice competing in a who's louder contest.
4603,0q2srVIXK5o,30,"A click, two men gossiping like high schoolers."
4600,0pvQ0fpTmW8,30,A dog auditioning for an opera with its whimpering and groaning.
4601,0pyK0C1fS6E,30,"Ticking or tapping noise: a tiny tap-dancing mouse, perhaps?"
23925,9LKMu_4t9lU,30,"Door opens, female voice ready for Broadway debut."
23924,9LI_Fen4oLk,12,Voice and vehicle engine having a revving duet.
23927,9LNLyEOncxY,450,"Power tool's high-pitched drilling until a tiny, unexpected bang."
23926,9LLNQIpj0NA,160,"Wood scraping, power tool running - DIY gone wild!"
93373,sicPNK2DcJg,360,"Man speaks outside, goat joins in for an impromptu duet."
23920,9L7sbsZ1ThI,30,Man speaking amidst murmuring people - a hushed stand-up comedy routine.
23923,9LHPX1D6Vus,9,"Baby cries continuously, throwing an epic tantrum for the ages."
23922,9LGucgLZqNc,0,"Man sneezes, laughs as if it's the best punchline ever."
101048,yf4CMf9pARo,60,Man speaks with crinkling plastic - ASMR gone wrong.
101049,yf70b7oKiJQ,30,"Rain falls, creates nature's whoosh soundtrack."
23929,9LP_dpPugxo,50,Small child cries as traffic and people form a chaotic symphony.
23928,9LO4gcg49aU,10,Helicopter engine spinning up like an angry bumblebee.
93379,sixNsLzpEjw,30,"Wind blows, pigeons coo, person talks - the ultimate nature gossip session."
36849,GFkJqVunc6w,420,"Person walks, talks, opens tap for refreshingly good conversation."
27235,AxFk-K3XVS8,30,Woman speaks and laughter erupts; comedian in the making?
27236,AxIx_g3JeyM,30,Woman speaking; could be gossip or discussing quantum physics?
51128,PSL17ATZe1o,160,Walking through grass and pocket rummaging: the ultimate multitasker speaks.
27230,Ax6H8rku6dU,30,Painting object sprays in rhythm: next big music genre?
27233,AxDJjYc5vEk,30,Men laugh on bus like they're on a comedy rollercoaster ride.
27232,Ax8qZfZ3Vbs,30,Vehicle passes as man yells; talk about road rage!
51124,PS757eTnSQ8,40,Soothing rubbing sounds before woman speaks like a spa gossip session.
51125,PSEqW0i_zao,90,Rustling and cracking wood: either walking through a haunted forest or just clumsy.
51127,PSIuxum1MmA,20,"Pigeon coos, attempting to serenade fellow bird lovers. "
27239,AxNt1XSeQOE,30,Man giving speech to crowd; is it wisdom or just gibberish?
27238,AxLzH9rlBdw,30,Man speaks as birds form a chirping backup choir. 
51123,PS4eJPultac,150,Frogs croaking at night with plastic shuttering; nature's party animals. 
151,-30lTvRF2Po,30,Windy sound: nature revving up to compete with car engines. 
152,-31gkaJsxIc,30,Angry man in the background auditioning for an angry birds movie. 
155,-37xjT4JRUA,30,Water sounds and female voice: singing in the shower?
154,-35qBdzN9ck,30,"Car zooms by, probably racing to a sale at the supermarket."
157,-39Vd0B4pXw,5,"Explosive sounds, maybe a microwave popcorn war."
156,-3929cmVE20,30,"Revving car engine, practicing for the neighborhood talent show."
159,-3AAH5MfbnY,580,"Man talks, beep interrupts – maybe he's censored!"
158,-39bG3uhNFw,230,"Beach day soundtrack: waves, wind, and kiddie chaos."
36365,FzDvxNeMy1E,30,"Tiny motor revs up, preparing for its big debut."
85442,mkvn-F8SerU,560,Loud engine and person talking: gossip at the garage.
74860,f2n-vevPf0s,120,Wet slurping: a goldfish enjoying a smoothie.
85441,mkoP0HlX_a4,50,"Spray on hard surface, an ambitious graffiti artist."
85446,ml9R3yGVqXo,30,"Clock ticking, like a tiny woodpecker stuck inside."
74861,f2opalJ-NQc,30,Sirens and trucks – Emergency Vehicles Got Talent?
85449,mlNJRYKftEQ,30,Frying food and talking: kitchen gossip in action.
74200,eYSF3FCCiNE,9,"Sheep joins human conversation, offering woolly wisdom."
74202,eYVAm4osy4k,90,High-pitched bells ringing – musical mice orchestra?
96070,uorBgwiTY5A,30,Pigeons coo and flap wings: park band practice.
3762,0UwpVQSg2uE,21,Chirping birds and running water: nature's symphony.
87359,oASOKic62ok,180,Nearby drill tool: dentist or construction site?
87352,o9xAA5UnF1w,410,Filing noise pattern: nail salon or filing cabinet?
87355,oA4oaSHpmSI,10,"Clattering noise, lady talking, cat auditioning for opera."
70589,bucAIEo5Acc,30,Nearby child speaks: future motivational speaker in training.
70588,bu_5NagWAaE,110,Rain on tin roof: nature's impatient drum solo.
33539,EH5lQnUC6Lc,40,Man speaks and rubs wall: modern art performance?
83849,laNSeKR6Qpg,480,Woman talks over sizzling food: culinary podcast?
39808,I7FXtKgb0Sw,150,Helicopter in heavy wind: aerial ballet performance.
39804,I79HBwlXaOQ,40,Engine idles: car practicing meditation techniques.
39806,I7BZRtK8y-s,100,"Shuffling, beeping machine: robot organizing its room."
39801,I76MMAs7JJE,0,Kids chatting while goat takes a luxurious bath.
96079,up0tDbwlWaQ,5,Creaking door opening: ghostly interior decorator at work.
83846,laIBosO2QYQ,10,Rain and thunder noises: Zeus' bowling night!
83847,laJ9pOV2P_w,30,"Engine starts and idles, car daydreaming of races."
96078,uozI6tCqxX8,10,Distant engine chugging: train impersonating a boat?
33538,EH4F6dBah8Y,30,Static and loud man: radio announcer during laundry day!
62880,XWK0KtDl07Y,40,Boat engine and old man grunting: pirates in retirement.
68287,aGPLgBuumAw,30,"Gunfire, talking, helicopter – action film behind-the-scenes?"
89796,q-G_so9m2OM,10,Fart noises and child crying – musical diaper duet.
32120,DW1ci9r8LkA,10,"Pops, slippery sounds and sizzling meet a musical finale – like bacon tap dancing on a hot skillet."
89797,q-T9UtYU3nM,30,"A man and girl chat, cruising on their eco-friendly invisible car."
68288,aGRltXfY3iU,30,"Fast-talking man hands the mic to a woman, making conversations feel like an auction."
18952,6vsDbxsjYyw,30,"Metallic clinks summon a motorcycle into action, like a knight summoning its steed."
18953,6vsTXT8XJP4,0,Train horn auditions for lead role in The Sound of Music.
18950,6vpJYEuEb6M,60,Wind serenades an idling car engine before a vehicle photobombs the performance.
18951,6vpp7nTVep0,30,Robotic engine unleashing its inner racecar spirit.
18956,6w43yzfxmXM,210,Water show finale: splash-tacular acoustics and monologue!
18957,6w4C48LnEeY,30,"Wind tries to join people's conversation, but can't find its voice."
18954,6vvS9eG0OCg,170,Waves crashing onto shore: nature's ASMR.
18955,6w40nvXfBkQ,30,Man on loudspeaker becomes DJ while cars race past in excitement.
18958,6wASXxsMdSM,80,"Man speaks, engaging in crumple-paper therapy simultaneously."
18959,6wCmQm1IZTA,150,Gossip gets steamy between two chatting women.
71184,cM6otfcFP7g,130,Oil sizzles while woman narrates her latest cooking show adventure.
58214,UGrxUKiLwgQ,29,"Nature's symphony: wind, slaps, and chirping birds."
41374,J88iLF1DoaM,200,Music sets the mood for woman's multitasking culinary speech.
41375,J89qSMnZ4cg,20,White noise hosts a party with laughter and muffled conversations.
84718,mEVr1yYBGNk,180,Boiling water engages in heated debate with speaking woman. 
84715,mEL5UKQxsUE,30,"Man talks over a whooshing electronic symphony, pencil scribbles and whistling intermissions."
39850,I8tiE8Bhz5A,110,White noise prelude to popcorn explosion.
58216,UH1L8pn3zAw,170,Train horns join in unison to create an engine-powered orchestra. 
84710,mE7U-Eyht6U,0,Whoosh express: quick bursts of air breaking the sound barrier. 
53507,R3GIA32-O9Q,130,Man speaks amid nature's feathered gossip group. 
91616,rPck1l4ARHY,190,Woman's speech interrupted by her robot sidekick's beeping input. 
86409,nRn6gUC7KgA,270,Man narrates his journey through the mystical land of crinkling bags. 
86401,nRaTO8N79sA,150,Tool motor hisses like a cat displeased by its DIY owner. 
86400,nR_KoXUhguk,0,Tapping objects summon sewing machine to start stitching. 
86406,nRho4Mj8wto,30,Wind-chilled conversation with barking dogs and oinking pigs providing commentary. 
86404,nRd0G-TA7CE,10,Motorcycle engine rehearses its big solo amid a chatty audience. 
14189,4lq8GwWMvT0,10,"Large motor vehicle engine slows down, taking its final bow. "
14188,4lp4-Obxff0,30,Conversational steam train: all aboard for chit-chat express! 
34485,EoV52-67fJ4,20,Clanging orchestra accompanied by people's chattering chorus and musical background dancers. 
37188,GTFfLVlTWR4,100,Splashing and gurgling water impersonating a tiny waterfall. 
14181,4le_42J5qkU,12,Cat's meow: brief yet profound feline poetry. 
14180,4leF1RwXFSE,40,Chainsaw shows off its woodworking talents with gusto.
14183,4lkrqp2bhUM,30,"Man speaks, sheep bleats - a farmyard debate gone wild!"
37185,GT34bqaN9EY,30,"Crowd chats, woman's laugh, thump - a comedy night frenzy!"
14185,4lnUbskYFas,30,"Clicks, man speaks - a tap-dancer's confession."
14184,4lmybbaE-Ng,30,Adult female speaks - gossip queen holds court.
14187,4lorH6_kV2A,30,"Horse gallops, people talk - a racing commentator's dream."
14186,4lnhOIftuMQ,60,"Whistling person - next stop, world whistling championships!"
15854,5V8QH7gXBi4,510,"Tap, keyboard typing - a tap-dancing secretary's daily routine."
15855,5V9FYLmPJo0,210,"Engine, metal clank, man speaks - car mechanic or Transformer?"
15856,5VAD7TKzWYA,30,"Beeping, dog howls - techno canine performance art."
15857,5VBUIzerLEY,4,"Struggling engine, person speaks - pep talk for cars!"
15850,5UwE-rwlviA,30,"Woman speaks, rustling, airplane - in-flight nature documentary."
15851,5Uz4Di8ESNE,21,Rain & wind - Mother Nature's orchestra in action.
15852,5V-L65iz4JA,30,"Peaceful music, hissing - relaxation playlist meets angry cat."
15853,5V045-b7EAI,30,Elderly man's speech - the wisdom of grandpa unleashed.
15858,5VF9S0gzII4,30,Boat motor vibrates - aquatic road trip vibes.
34482,EoOeVcSinWc,30,"Train horn, chatter, clicks - the world's loudest book club."
94863,tu4-HsUwKv0,530,"Water vehicle, man talks, music - an amphibious concert experience."
50597,P5uBmuVhNJE,10,Birds & baby sheep - cutest nature soundtrack ever.
83152,l4a2606htqU,310,Jet takes off - the ultimate noise-cancelling headphone test.
83153,l4ccUjS7ywY,40,"Bells, traffic, goats - urban farmer soundtrack deluxe."
83151,l4T1QCK3GtM,40,Car engine hums - a mechanical lullaby for roads.
83157,l4pC3Ipg21w,490,"Soft talking, gunshots, clicks - unexpected action movie twists."
14457,4slEskvDmLY,30,"Man speaks, clock ticks - a race against time!"
14456,4sium3pLxSQ,5,"Car horns, talking - city life symphony in progress."
18374,6dr9DYTLOs0,250,Wind & waves - beachside relaxation audio bliss.
14454,4sfJsFE1Mmk,40,Helicopter hums closer - aerial surprise party incoming!
14453,4sbPXy-345U,21,"Dogs yip & rustle, people talk – canine gossips in session."
14451,4sZsjCkAxYY,30,Train bell & horn – musical railroads: choo-choo jazz!
14450,4sZ4qKSJFsA,40,"Man speaks, small helicopter – the world's tiniest news reporter. "
61816,WlgreyBTsTY,60,Water runs & drains – kitchen sink spa experience!
14459,4spcK-tlEH0,30,Idling engine & men talking – pitstop chats at their finest.
14458,4sneN8HybVo,70,Birds chirp & crow – early bird karaoke sessions. 
15582,5NBlcK-agjo,0,Rainy conversation – umbrella love stories blooming! 
15583,5NFCxVa7eZw,24,Splashing and slaps – aquatic martial arts showdown!
7939,2B_YAVD5ILY,20,Airplane engine sounds – the sky's not-so-silent symphony!
15581,5NBkgGwo4xQ,0,"Footsteps, bang, dog barking and screams. Sounds like a dog opened the door with bangs to enter a surprise party!"
15586,5NJ4j2eT9yM,3,"Whimpering, panting dog. Guess who just finished binge-watching Old Yeller?"
15587,5NJR62dzyT0,30,"Cat meows, background noise. Kitty's street performance debut. "
15584,5NFH-mFBal0,30,"Woman talks, no background noise. A soundproof room or world's best librarian?"
15585,5NFcuhneNoY,30,"Roaring vehicle, kid speaks, kids play in water. Wet n' Wild carpool karaoke!"
30609,ChLXQkfIQFU,80,"Loud room, kid yelling, man whispering, sweet kisses. The family that multitasks together..."
15588,5NKqTzZCXBs,30,"Woman speaks, flowing water sounds. Interviewing Mother Nature at the river."
15589,5NKw6BZE_q8,30,Man's speech in a crowd. A ventriloquist in a protest?
36153,Fr82nGYRQ4c,50,"Gunshot, reload, shouts, cat meow. The wild west got a new feline sheriff."
31552,DD90iIXq5nI,16,"Animal moans, people speak. Zoo conference call."
31551,DD6MYkz-tr4,30,Man's speech performance. It's Shakespeare or TedTalk!
31556,DDIOg4Rdeuk,30,"Engine hums, faucet flows. Car-wash in the kitchen sink?"
13868,4dL1xuJlSNE,70,"Waves move, wind blows. Ocean and wind's first podcast episode."
13867,4dJTc01m0UQ,9,"Truck passing, person speaking. Highway-side TED Talks?"
13866,4dHp594dHvE,30,"Horse walks, people speak. Equine business meeting."
13865,4dHkIIy5Pkg,0,"Aircraft motor, radio voices. Air traffic control karaoke night!"
13864,4dHQZ0DAUpE,120,Laughing and talking people. Soundtrack to your favorite sitcom.
13863,4dGze6t5iO8,3,"Child speaks, clatter follows. Kid inventor's eureka moment!"
13862,4dG_VyOjAqc,200,"Metal bangs, mechanical hums, man speaks. Robot stand-up comedy night."
13861,4dC9raNUgIw,30,"Wind on mic, horse gallops. Cyclone races a horse!"
13860,4dByFMhTwHo,550,Man talks and bees buzz. Interview with queen bee on honey.
5670,1GMC-If-ssg,30,Adults and kids near running water. Family auditions for nature documentary.
5671,1GM__rIJ2fI,130,"Idling large vehicle, soft vibration. Monster truck ASMR."
5672,1GOF_EEeO-0,250,Man talks while frying food sizzles. Gordon Ramsay cooking podcast?
5673,1GOmgGwbJsY,50,"Baby laughs, people speak. Baby stand-up comedian gets applause."
5674,1GQm_G9HfSg,30,Man speaks over crowd noise. Speech in a stadium without a mic!
5675,1GSFfO-sZTk,30,Chirping bird flaps wings. A bird directing traffic?
5676,1GTY3XlQMpA,30,"Female speaks, hissing occurs. A snake-charmer conversation?"
5677,1GUAWETtesg,30,Rushing water and people speaking - Riverbank gossip session.
5678,1GWT_xm7nuE,40,Multiple dogs barking - Canine karaoke night!
5679,1GWarQXr868,30,Faucet running - Water practicing its one-man show.
89005,pQ_31amhAfU,5,Idle engine runs with horn honking - Car practicing Morse code?
51985,Q-xtgXECTa0,10,Frogs croak loudly and quickly - Amphibian rap battle!
99768,xdmzWY8-TKo,20,Several goats bleat quietly - Goat choir practice!
38387,HDsgtH73Zmk,27,Loud siren blaring and people talking - Emergency responder networking event?
38382,HDevFZNsSF8,90,"Engine revs and halts, like it's playing Red Light, Green Light. "
89245,pb1Ma_Obxhw,60,"Engine idles, then race car zooms off to a family reunion. "
89247,pbA-qkO8dn4,21,"Kids chatting in the wind, distant secret gossip in the background. "
33504,EFg4g14d8lU,30,"Man delivering a speech, searching for applause in the void. "
96875,vT1lxnmHOIw,30,Children's opera of whines and tears. 
69625,bDIlBPeR640,30,Rustling and quacking: nature's comedic duo. 
37570,GhisoHEAZIU,27,Toilet flushing: the grand finale of bathroom symphony. 
47000,MliyquzFJ2U,30,Men speaking as bugs audition for the insect choir. 
47002,MlqB21RyZlY,110,Man speaks amidst camera wrestling and throat clearing orchestra. 
47003,Mlrqj_IG9x0,180,Trickling water introduces chatty man on stage. 
15326,5GXd-fidRy8,30,Speech meets strong wind – whoosh! 
6436,1_HfcAEwMOE,30,"Big motor starts, ding! Like a microwave dinner. "
15324,5GXIDzTFXes,520,Rustle and clank: when metal and wood start a band. 
15325,5GXbpFGSZ7I,0,Helicopter's game of aerial hide-and-seek. 
6433,1_C-M8-q13c,0,Clicking and grinding photobombs woman's conversation. 
6432,1_A742sRonE,50,People chat as sheep belt out background vocals. 
6431,1_9SmMwSEC0,30,"Baby screams, woman talks: a dramatic duet. "
6430,1_8PnPXufRk,15,"Men converse, air horn joins in for fun. "
82407,kX9sFsjfzbQ,30,Piggy oinks during strolls on grass runway. 
33501,EFbPrbbvhO8,90,Horns and screeching – car auditions for metal band. 
6439,1_LFhftPfeo,30,"Whispering man, whiny dog: odd couple of sound. "
6438,1_L6TormKdA,140,"Roars & hisses, people chat at Jurassic Park party. "
39386,Hr1w3g2N7tQ,100,"Loud engine chugs, takes a breather in silence. "
39384,Hr-3RGmjedo,0,"Bells chime, goats bleat – the farmyard choir rehearses. "
39385,Hr0SaeZixtE,9,Clopping horses chat with Mr. & Mrs. Human.  
33820,ERFzH4dbtwY,20,Packaging crinkle – snack time symphony!  
33508,EFm4LdTzlxs,30,Nearby child delivers TED Talk at moderate volume.
33509,EFo4X0-cYsQ,20,"Motors hum, insects buzz & things rustle: acoustic mashup."
82007,kF1qc5X-bD8,10,"Engine purrs while rubber rubs, men chat & liquid flows."
79390,iINBJLYvc_g,0,Rain patters as thunder roars: nature's drumline.
97114,vdxgUxqkoZI,190,"Thunder cracks, rain pours: outdoor percussion fest!"
73933,eLRuaD17Ogs,0,"Crickets sing, mysterious animal joins the chorus."
100581,yH_cdEAxBJ4,50,Duck chirps to cardboard tap dance performance.
73931,eLKcQ6w0G_g,30,Beeping interrupts gossiping human.
100583,yHcU_Y3wNKQ,190,Gunshots break into footsteps' tap dance routine.
100584,yHdctryb3H8,30,Rain pitter-patters while people gossip like chatty parrots.
100586,yHq2AHuV2BU,280,Engine hums a lullaby with men's gossip as background singers.
19046,6z147THW9dk,20,The orchestra of a clumsy kitchen: ringing and clanking.
100588,yHyilUmKzAQ,100,Youthful chatter while fireworks compete for attention in the sky.
73939,eLx-b7mKzcU,10,"Dishes form a clanky choir, with a bee soloist."
16741,5trVydyIxT4,21,A beeping symphony of forgotten gadgets.
16740,5tqPxwqoY8k,30,Tiny engine's lullaby ends with a bedtime click.
16743,5tsyDccCGkE,1,Dogs barking an intro for the human conversation ensemble.
16742,5trW8IUbVHM,340,Traffic's roaring symphony with a siren crescendo.
16745,5ttsSgm21vo,0,"Car honks, woman chuckles - a playful roadside duet."
16744,5ttWKdrpWHU,0,"Engine hums, train whistles harmonize in an industrial ballad."
16747,5tz6t5-8jjk,30,Cheering crowd doubles as enthusiastic backup singers.
16746,5tuUPG81CVQ,30,Hissing prelude to a furry whimpers and woman's monologue.
16749,5u1phxKPIpM,8,Feline fury: the cat's hissing soliloquy.
16748,5u-y-EPfDUQ,30,"Man talks, electric motor plays backup percussion."
45185,LaRcp5l4cnw,30,"Revving engine, sizzling sounds - the BBQ soundtrack ft. man talking."
19939,7O9O5GCmVhE,240,Teen boy speaking and grunting: the awkward voice change blues.
19938,7O4UP90Belg,30,Canine chorus barks out canine woes.
12051,3rAJOlCARSg,30,Bark-talk-gun-tire screech: action movie auditory sampler.
12050,3r7xc1hoqiY,20,Family banter with surprise burp solo and contagious laughter encore. 
12053,3rBBDmlMZpc,80,"Lady speaks, frogs croak their approval."
12052,3rAfhYxbo_A,30,Conversing couple accompanied by rustling leaves and tap-dancing hooves.
238,-5HoQzaVHZY,590,Woodworking jam session in progress. 
239,-5IoPSM59xM,9,Tiny dog's mighty bark serenade. 
12057,3rJj2ydeqpM,70,Man speaks while child & whirring sound engage in vocal battle. 
12056,3rJ7Y_SzvMo,30,The scrape and hiss of a reptile family dinner. 
234,-5EoTUVneQA,30,Her speech steals the show. 
235,-5FdRWsGZuE,6,Child narrates their rocky adventure. 
236,-5G8-A2YtEU,11,Engine singing the rev-and-accelerate blues. 
237,-5Gkjo10JLU,1,Motor hums and duck quacks: an odd duet. 
230,-57TcR0ABRY,150,Man recites poetry of life. 
231,-5A9F8Ak1gQ,110,Duck's lonely quack for love. 
232,-5C7hfThMu8,30,Sewing machine plays stop-and-go tunes. 
233,-5EiLqHCLuI,0,Speeding car chased by ambulance siren crescendo. 
